ci95_high,ci95_low,failed_generations,mean,method,metric,n,prompt_sentiment_class,std
0.0,0.0,0,0.0,fixed_beta_0,repeated_bigram_rate,20,positive,0.0
0.0,0.0,0,0.0,fixed_beta_0,repeated_trigram_rate,20,positive,0.0
1.0,1.0,0,1.0,fixed_beta_0,distinct_1,20,positive,0.0
1.0,0.75,0,0.9,fixed_beta_0,distinct_2,20,positive,0.3
0.0,0.0,0,0.0,fixed_beta_0,distinct_3,20,positive,0.0
2.0,2.0,0,2.0,fixed_beta_0,generation_length,20,positive,0.0
0.0,0.0,0,0.0,fixed_beta_0,eos_rate,20,positive,0.0
2.660214684138191,1.3773438770818758,0,2.074312961156829,fixed_beta_0,latency_per_token,20,positive,1.3874327251219911
5.320429368276382,2.7546877541637516,0,4.148625922313658,fixed_beta_0,total_latency,20,positive,2.7748654502439822
1.0,0.75,0,0.9,fixed_beta_10,target_sentiment_success,20,positive,0.3
0.9743621826171875,0.7026922713499516,0,0.8629354695789516,fixed_beta_10,independent_sentiment_score,20,positive,0.2966102075569519
1.0,0.75,0,0.9,fixed_beta_10,classifier_sentiment_success,20,positive,0.3
0.9743621826171875,0.7026922713499516,0,0.8629354695789516,fixed_beta_10,classifier_target_probability,20,positive,0.2966102075569519
0.0,0.0,0,0.0,fixed_beta_10,lexicon_sentiment_score,20,positive,0.0
0.0,0.0,0,0.0,fixed_beta_10,lexicon_sentiment_success,20,positive,0.0
48.12523250579834,28.9548939704895,0,38.0085506439209,fixed_beta_10,base_lm_perplexity,20,positive,22.527523827362742
0.23376302065991011,0.2145813056803329,0,0.22320372863313298,fixed_beta_10,fluency,20,positive,0.0238025972074329
0.184375,0.115625,0,0.14375,fixed_beta_10,coherence,20,positive,0.0793036096278095
0.0,0.0,0,0.0,fixed_beta_10,repeated_unigram_rate,20,positive,0.0
0.0,0.0,0,0.0,fixed_beta_10,repeated_bigram_rate,20,positive,0.0
0.0,0.0,0,0.0,fixed_beta_10,repeated_trigram_rate,20,positive,0.0
1.0,1.0,0,1.0,fixed_beta_10,distinct_1,20,positive,0.0
1.0,0.75,0,0.9,fixed_beta_10,distinct_2,20,positive,0.3
0.0,0.0,0,0.0,fixed_beta_10,distinct_3,20,positive,0.0
2.0,2.0,0,2.0,fixed_beta_10,generation_length,20,positive,0.0
0.0,0.0,0,0.0,fixed_beta_10,eos_rate,20,positive,0.0
2.4748184080061035,1.4276970946375513,0,1.979898496507667,fixed_beta_10,latency_per_token,20,positive,1.2627565951637845
4.949636816012207,2.8553941892751027,0,3.959796993015334,fixed_beta_10,total_latency,20,positive,2.525513190327569
1.0,0.75,0,0.9,fixed_beta_30,target_sentiment_success,20,positive,0.3
0.9749451816082001,0.7026114400010556,0,0.8632459710352123,fixed_beta_30,independent_sentiment_score,20,positive,0.29719207072699355
1.0,0.75,0,0.9,fixed_beta_30,classifier_sentiment_success,20,positive,0.3
0.9749451816082001,0.7026114400010556,0,0.8632459710352123,fixed_beta_30,classifier_target_probability,20,positive,0.29719207072699355
0.0,0.0,0,0.0,fixed_beta_30,lexicon_sentiment_score,20,positive,0.0
0.0,0.0,0,0.0,fixed_beta_30,lexicon_sentiment_success,20,positive,0.0
54.75684127807617,30.191436767578125,0,41.81129455566406,fixed_beta_30,base_lm_perplexity,20,positive,27.940743655047466
0.23198438248109704,0.21091994552900312,0,0.22075350996043733,fixed_beta_30,fluency,20,positive,0.025637248092018623
0.178125,0.10625,0,0.1375,fixed_beta_30,coherence,20,positive,0.08291561975888499
0.0,0.0,0,0.0,fixed_beta_30,repeated_unigram_rate,20,positive,0.0
0.0,0.0,0,0.0,fixed_beta_30,repeated_bigram_rate,20,positive,0.0
0.0,0.0,0,0.0,fixed_beta_30,repeated_trigram_rate,20,positive,0.0
1.0,1.0,0,1.0,fixed_beta_30,distinct_1,20,positive,0.0
0.95,0.6,0,0.8,fixed_beta_30,distinct_2,20,positive,0.4
0.0,0.0,0,0.0,fixed_beta_30,distinct_3,20,positive,0.0
2.0,2.0,0,2.0,fixed_beta_30,generation_length,20,positive,0.0
0.0,0.0,0,0.0,fixed_beta_30,eos_rate,20,positive,0.0
2.6298921867331955,1.434604864564608,0,2.0331245036330072,fixed_beta_30,latency_per_token,20,positive,1.4065791586915677
5.259784373466391,2.869209729129216,0,4.0662490072660145,fixed_beta_30,total_latency,20,positive,2.8131583173831354
1.0,0.75,0,0.9,learned_router,target_sentiment_success,20,positive,0.3
0.9909376084804535,0.744102482078597,0,0.8919783036224544,learned_router,independent_sentiment_score,20,positive,0.29397855408332485
1.0,0.75,0,0.9,learned_router,classifier_sentiment_success,20,positive,0.3
0.9909376084804535,0.744102482078597,0,0.8919783036224544,learned_router,classifier_target_probability,20,positive,0.29397855408332485
0.0,0.0,0,0.0,learned_router,lexicon_sentiment_score,20,positive,0.0
0.0,0.0,0,0.0,learned_router,lexicon_sentiment_success,20,positive,0.0
47.84281749725342,28.76383295059204,0,37.81748962402344,learned_router,base_lm_perplexity,20,positive,22.51955108498152
0.2338867780368951,0.21459064265855393,0,0.2234263746991731,learned_router,fluency,20,positive,0.023722034394366875
0.184375,0.115625,0,0.14375,learned_router,coherence,20,positive,0.0793036096278095
0.0,0.0,0,0.0,learned_router,repeated_unigram_rate,20,positive,0.0
0.0,0.0,0,0.0,learned_router,repeated_bigram_rate,20,positive,0.0
0.0,0.0,0,0.0,learned_router,repeated_trigram_rate,20,positive,0.0
1.0,1.0,0,1.0,learned_router,distinct_1,20,positive,0.0
1.0,0.75,0,0.9,learned_router,distinct_2,20,positive,0.3
0.0,0.0,0,0.0,learned_router,distinct_3,20,positive,0.0
2.0,2.0,0,2.0,learned_router,generation_length,20,positive,0.0
0.0,0.0,0,0.0,learned_router,eos_rate,20,positive,0.0
2.7892688115302007,1.6196930871723452,0,2.2071210829511982,learned_router,latency_per_token,20,positive,1.373490781942708
5.578537623060401,3.2393861743446903,0,4.4142421659023965,learned_router,total_latency,20,positive,2.746981563885416
